@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute class {True, False}
@data
-0.9474804,1.2354357,-0.292461,0.98936456,1.0232620000000001,-2.3907442000000003,-0.11133111,2.0715318,-1.8583456999999999,-0.7405911000000001,1.0134037,-1.0212508,0.8683934000000001,-0.46974027,1.0223684000000002,-1.5903575,-0.9966735000000001,0.005670325,0.32706183,0.04518248,-0.5993755999999999,0.324019,-0.23857872,0.6733617,-0.14245498,-0.49821344,0.23349002,0.32921106,-0.31683663,-0.44084979999999996,0.5887253,-0.49931949999999997,-0.29272836,0.45724127,-0.18174073,0.54538494,-0.48874447,0.06981909,0.7465208999999999,-0.1450318,False
-0.38019586,0.81117374,0.2442624,-0.25724223,-1.25159,-0.72794557,1.2551205,0.42808068,-0.66488993,0.9030473,0.9893485999999999,0.5793007,0.52668786,0.6228218000000001,0.28452453,0.7793707,-0.6720826,0.9841424999999999,-0.61399895,-0.40317816,0.05680272,0.70468503,0.9568671999999999,-0.53451174,-0.5592146,-1.3593563999999998,1.9595916000000002,1.6275275,-1.9750947,1.4861966,1.9682107,0.7811451,0.44855624,-0.032914575,1.1329446,0.9781204,-0.7772486,1.0808563999999998,-1.6863238,-0.68179756,True
0.5399235,0.7692635,-0.117244065,0.47302479999999997,0.06810607,0.45014426,0.51760894,0.27933356,0.536222,0.45084593,0.5806508,-0.8824554,0.7446443,0.0479787,0.33547908,-0.88938636,-0.52386165,-0.5105407999999999,-0.20310204,-0.7261908,0.14351101,2.217605,-0.38525623,0.14858873,0.03452592,0.35407153,0.34479448,1.2708395000000001,0.5707628,1.3898983,0.85844046,-0.55864024,1.0554378999999998,-0.10219394400000001,1.0436653,-1.3401377,-0.21864234,-0.31916294,-0.69600993,-0.5787958000000001,True
-0.8636895,0.92635375,0.08406734,-0.12695652,0.08736497,-0.7534419,0.2882108,1.2802824,0.18555460000000001,0.84795016,0.16574496,-1.0124484,0.20118639,0.90595996,1.4090501,0.028826036,0.34587234,0.28003472,-0.5607854,-0.9460295,0.636181,0.5812517,-1.3263049999999998,0.83852714,0.25390820000000003,0.3671304,-0.039197937,0.358162,-1.2461323999999998,0.43787757,1.3614553999999999,-1.4159666000000002,0.06777205,-0.110930495,-0.15458612,-0.10146918,-1.1489757,-1.432872,-0.43430683,0.65467954,False
-0.23221388,-0.19246723,0.69852734,-0.14557113,-0.07905339,-0.5121305,0.3092124,0.58432984,-0.37468123,0.83327764,1.0184752000000001,-0.975245,0.42024887,0.48904535,1.0571393,-0.18984154,0.19119954,-0.47755903,-0.2641092,-0.8490051,1.6868534,-0.70430356,0.42254028,-0.6242057,-0.55735844,1.7686529999999998,-1.8966345000000002,2.9973813999999996,-0.36795267,2.0284705,2.329096,1.0885136,1.4744855,3.5891967000000005,-1.5750087,-0.5179782999999999,-0.9548646999999999,1.796554,0.04182542,0.87031054,False
0.7275469,-0.01067569,0.26922733,0.6878723000000001,0.09791230000000001,0.95990515,0.7798809,0.8904576,-0.59096473,-0.43761098,-0.21226794,-0.005945697,0.13076553,0.54864436,-0.42489704,0.19669898,-1.05255,0.52720153,0.32059914,-0.97592586,-0.056512408,0.28063414,-0.29670495,1.4443704,-0.8382497,0.22738539,-0.28897512,0.087883785,-1.3175516999999999,0.9596927,-0.59519756,-2.569329,1.8573598000000002,0.89133704,0.14576129999999998,-0.8032758000000001,0.38417834,0.8212895,-0.37785548,-0.52959317,False
-0.20057096,0.47251899999999997,-1.1549791999999999,-0.6376187,-0.8951720999999999,-0.11719949999999998,0.40618983,1.39004,-0.4018302,1.37261,0.24202558,0.6118465999999999,0.46288100000000004,0.8597688,-0.71993244,0.07635460000000001,0.25424924,-0.10425971,0.88955504,-0.32430127,-0.7879604,-0.5750397,-0.095899545,1.0668459,0.10593283,0.37849963,1.282091,0.47573328,3.1790917000000003,0.43955594,1.9054626000000001,-1.8778436,0.2733427,0.7509684,0.08936528,0.89704716,0.33845544,1.5999926000000002,-0.39461085,-0.46224087,False
-0.26218095,0.13655256,-1.2413208,-0.12969436,-0.28179333,-0.16664852,0.27011216,0.8687129000000001,-0.5431183,0.57023513,0.0016046013,0.25471607,-0.11911525,0.46739435,-0.6626109,-0.5826644,0.17112342,0.5976314,0.5113736,-0.12051714,-0.22667657,0.7890293,-0.408289,0.75435096,-0.7737129,-0.53096926,0.5597548000000001,0.11850564,0.28355798,-0.34430814,0.54893565,-0.22881149,0.15095922,0.15239763,-0.019024367,-0.27578896,-0.51356715,-0.2008656,0.33360058,0.16382214,False
-0.13964862,0.089477494,-0.2123814,0.5483689,0.20275307,0.24431323,-0.67845327,0.38240240000000003,0.47325839999999997,0.89657736,-0.32002127,-0.98247105,0.8625649,0.87143826,0.06242674,0.062089194,-0.53563213,-0.12390291,0.19144535,-0.77161866,-0.2885027,0.7708015,-0.23662521,0.035511147,-1.3871841,-0.26578906,0.7158715,0.15354457,0.22081177,0.3668699,0.6139422,0.10551372,0.3929922,0.74777013,-0.0029775365000000004,0.25609583,-0.028244643,0.7257971,0.055664322999999995,-0.8316681999999999,False
-0.30077007,0.6581968,-0.0771694,0.14790408,-0.40515122,-0.19841586,0.16529973,0.44225848,0.15546261,0.097226836,0.5095725,-0.58853006,-0.6242786,0.6362705,0.059511837000000005,0.41371793,-0.16500871,0.064195074,-0.31358695,0.16688819,0.12861271,0.36879414,-0.16870168,0.23643497,-1.1788356000000002,-0.24403733,-0.07055123,0.42809018,-0.41424040000000006,0.4037651,0.061808474,-0.19612731,-0.71979433,1.2701882,-0.30769548,0.52253044,-0.7697814000000001,0.7046673000000001,-0.38942519999999997,-0.5287776999999999,True
-0.19712745,0.10307082,-0.64802355,-0.04938792,-0.9921544,-1.0477094999999998,-0.31977987,0.18418270000000003,0.26001722,0.41205109999999995,-0.101866215,-0.3697248,0.42958270000000004,0.26902735,-0.2616626,-0.15442298,-1.0901798999999999,-0.39752224,-0.20282733,-0.7027616999999999,-0.100608945,0.14738663,-0.8208409999999999,-0.24568932,-0.91082764,-0.9696369,-0.23622268,0.17778017,0.31536862,0.44544247,-0.03936923,-0.50386506,0.28450912,0.30402368,-0.12927954,-0.15780999,-0.95353067,-0.2480601,-0.10325138,-0.7047531,True
-0.44940159999999996,0.6759439,-0.39553708,0.8327846999999999,-0.54138863,-0.6153403000000001,0.44653612,0.12423205400000001,-0.19591798,-0.5422485,0.6417123,-0.5433386,-0.058468415999999995,0.28327087,-0.015041183999999999,0.17236367,-0.5660029000000001,-0.1954379,0.61486554,0.11311592,-0.14212324,-0.43629688,-0.22069610000000003,0.3320494,-0.28390762,0.07603488,-0.08885462599999999,1.3585703000000002,-0.52817506,0.49211509999999997,0.31292072,-1.1596125,-0.65994346,-0.99764127,-0.7874770999999999,0.108198956,0.641567,0.5280845999999999,-0.8706485999999999,-0.37882608,False
0.36877313,0.44850776,0.7086920999999999,0.4737349,0.13969906,-0.16022627,1.2284761999999998,0.09776035,0.87899256,1.8072706000000003,1.3555685,0.10622911,0.53886265,0.72703135,-0.39630896,0.28548312,-0.73313314,0.071962446,0.7028814,0.30585840000000003,-0.14212324,-0.43629688,-0.22069610000000003,0.3320494,-0.28390762,0.07603488,-0.08885462599999999,1.3585703000000002,-0.52817506,0.49211509999999997,0.31292072,-1.1596125,-0.65994346,-0.99764127,-0.7874770999999999,0.108198956,0.641567,0.5280845999999999,-0.8706485999999999,-0.37882608,False
-0.5257510999999999,0.44671243,0.67176247,0.05227046,-0.24203765,0.33570698,0.5098965999999999,0.41431624,0.59772736,-0.22574273,0.7157101,-0.7908850000000001,0.3901917,0.47495413,-0.48066396,0.09268431,-0.92022395,0.1298646,0.4520264,-0.8307017,-0.19243671,0.6380093000000001,-0.05004128,0.10902673,-0.47106853,-0.22888795,0.8675054,0.30858046,0.6958925,0.05539588,1.2411795,-1.1010771000000001,-0.4466518,0.5334513000000001,0.047914583,-0.6665416999999999,-0.57395524,-0.8861197000000001,-0.5061852,-0.354006,False
-0.5618141,-0.583947,0.4864536,0.15177159,0.57517177,-0.018867854,0.8545744000000001,0.7950745,0.19242585,0.8099811,0.43878100000000003,-0.9772263000000001,0.07758132,0.5558918,0.49283022,-0.35043338,-0.29246020000000006,0.24706349,-0.47832155,0.73218936,0.36629513,-0.8740415000000001,0.62291294,0.72918123,0.18421613,-0.87920237,0.23755474,1.1309692,0.11408326,-0.3717588,0.5704355999999999,-0.05964002400000001,1.0894978000000002,0.016133468999999998,-0.82069725,0.017995339,0.17571520000000002,0.5287601,-0.35127842,0.10349583,True
-0.44940159999999996,0.6759439,-0.39553708,0.8327846999999999,-0.54138863,-0.6153403000000001,0.44653612,0.12423205400000001,-0.19591798,-0.5422485,0.6417123,-0.5433386,-0.058468415999999995,0.28327087,-0.015041183999999999,0.17236367,-0.5660029000000001,-0.1954379,0.61486554,0.11311592,0.2651138,-0.38166478,-0.64081967,0.6677017,0.26070178,-1.0527483999999998,-0.10180576,0.29946712,-0.20373872,-0.09051707,0.11699883,-0.40064679999999997,0.04591569,1.2493326999999999,0.49011526,-0.07575958,0.41532907,0.19237728,0.21237189,-0.48823524,False
-0.58700705,0.8255551999999999,0.2289797,-0.2779036,0.180038,-0.6228938,0.15876475,1.1289616000000002,0.17145866,0.67287326,0.30552194,-1.1969393,0.25856218,0.8110440999999999,1.4308248,0.12152181599999999,0.08230285,0.4949893,-0.41834405,-0.8036914000000001,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.15177870000000002,0.57060415,-0.87682325,0.27928309999999995,-1.0438565999999998,-1.2792212,0.8614925999999999,0.6751411999999999,-0.25894162,0.64730567,-0.49529535,-0.025552066000000002,-0.10331942,1.1968807,-0.1715688,0.71537566,0.31674045,0.029981932000000003,-0.5444551999999999,-1.239637,-0.02606221,0.56874263,-0.66399497,0.043672338,-0.97442496,-1.0019859,0.52696186,0.4635303,-0.15893705,0.41869938,-0.2178466,-0.059252515,0.033748634,1.1544656999999998,-0.20374058,0.3967676,-0.015590366000000001,0.008086576,-0.37633890000000003,-0.8289804000000001,True
-0.0012771395,0.10414591,-0.8514735000000001,-0.20628396,-1.189298,-1.1097304,-0.46527299999999994,0.31798425,0.46560806,0.33094615,-0.12753248,-0.54562926,0.21584058,0.23581485,-0.20309316,-0.29938793,-1.1010023000000002,-0.19548385,-0.22049792,-0.65059286,-0.100608945,0.14738663,-0.8208409999999999,-0.24568932,-0.91082764,-0.9696369,-0.23622268,0.17778017,0.31536862,0.44544247,-0.03936923,-0.50386506,0.28450912,0.30402368,-0.12927954,-0.15780999,-0.95353067,-0.2480601,-0.10325138,-0.7047531,True
-0.9380743,1.6485771,0.32159996,-0.5660921999999999,1.1926451,-1.4773071000000002,0.7316467,1.9408967000000001,-0.8425904000000001,0.49674672,1.1058409,-0.7407164,0.5746720999999999,0.37623072,1.3347514999999999,0.43915588,-0.93784577,0.30861890000000003,-0.9134996999999999,-0.6412403,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.017353626,-0.73583764,-0.3044887,-0.2218967,-0.702727,-0.96133554,0.44447193,0.75432533,-0.06546612,-0.5612126000000001,-0.042229284000000006,-0.22760566,0.0041604936,1.9652542000000002,-0.7433078000000001,0.5962029999999999,-0.9840545,0.6953098000000001,-0.58857214,-1.7436463,-0.17981952,-0.5493964,-0.1392933,-0.23572984,-0.7017235,-0.6506390000000001,0.39081421,0.7773869000000001,-0.059975255,-0.47515705,-0.03446076,-0.12638955,-0.1581535,1.3270905000000002,-0.6813263,0.51086843,-0.78461075,0.53115577,-0.48274705,-1.5072205,True
-0.18201938,0.07723880000000001,-0.82553566,-0.27482206,0.6722716,0.13069375,-0.3450527,0.5543103,0.48125693,0.33370256,0.8671744,-0.36924645,0.35232392,-0.40192035,0.040104948,-0.097117774,-1.1073614,0.6808076999999999,-0.014398443,-0.6202996000000001,0.41429937,-0.4385173,0.12959707,0.9553870000000001,-0.29417327,-0.227831,0.3953995,1.2664398000000001,0.30423328,0.44638276,-0.1747414,-0.07467280000000001,-0.7722084,-0.2760719,-0.7667329,0.002895202,-0.112527244,0.015693381,-0.15456153,0.42242733,False
-0.5418776999999999,-0.98029524,-1.072816,0.54845124,0.18470456,-0.30516627,0.6557407,-0.09514351,0.330542,0.5633687,0.5619981,-0.71074045,0.5921189,-1.057901,-0.1676539,-0.11801044,-0.527697,0.35504463,-0.6119729,-0.7961801,0.7005705,0.5348378,-0.32876483,1.244204,-0.013590453,0.0024718735,0.008907116999999999,0.913269,-0.16202307,0.09108920400000001,0.061454155,-0.753895,-0.42541819999999997,-0.6341159000000001,-0.3245117,-0.35250703,0.38118204,0.43116382,-0.5377356,0.15556984,True
0.6628869000000001,0.19725807,0.19471273,0.9708237,0.05369624,1.0407094000000001,0.7325484,0.9402463,-0.44094175,-0.4086506,-0.37864137,0.07467767,0.32133967,0.1930088,-0.12718967,0.07806405,-1.199078,0.6986726,0.30659527,-0.7078908,-0.93367195,0.07254315,-0.18666607,1.0290986,-0.83810383,-0.24491462,0.2349411,1.1631993,0.7583089,-0.21410972,-0.41820085,0.3667573,0.7457018,0.09836726,0.5188611,0.070610836,-0.8453917999999999,0.779948,-0.3619197,-0.32737225,True
-0.30077007,0.6581968,-0.0771694,0.14790408,-0.40515122,-0.19841586,0.16529973,0.44225848,0.15546261,0.097226836,0.5095725,-0.58853006,-0.6242786,0.6362705,0.059511837000000005,0.41371793,-0.16500871,0.064195074,-0.31358695,0.16688819,-0.08353880000000001,0.35360706,-0.6351213000000001,-0.8521479999999999,-0.5524974,-0.22069453,0.5079337,0.8931125,0.34888825,0.21576762,0.27173498,-0.31105304,-0.1079117,1.1193208000000001,-0.26573998,0.12280045,-0.8383216,-0.13452315,0.013385495,-0.031222899,True
0.02276756,0.4999356,-0.592471,-0.9333949,-0.68577814,-0.20840709,0.65888536,1.0974693000000002,0.45095104,0.11377492,0.07162027,-0.5312879,-0.12416769999999999,1.3682597,-0.36741707,0.16439548,-0.97182333,-0.30819294,0.10721954,-0.014561232,-0.22667657,0.7890293,-0.408289,0.75435096,-0.7737129,-0.53096926,0.5597548000000001,0.11850564,0.28355798,-0.34430814,0.54893565,-0.22881149,0.15095922,0.15239763,-0.019024367,-0.27578896,-0.51356715,-0.2008656,0.33360058,0.16382214,False
4.2146006,0.10059395,0.61523,1.1923236000000001,-2.7390943,-2.629379,-2.3876779999999997,3.6213940000000004,-2.975732,1.6310951999999999,0.18151361,-2.2255611,4.44949,-1.6055305,0.30228305,-1.7377477,-2.7407502999999998,-1.3262991000000002,-1.9417981,-2.6442602,-0.14212324,-0.43629688,-0.22069610000000003,0.3320494,-0.28390762,0.07603488,-0.08885462599999999,1.3585703000000002,-0.52817506,0.49211509999999997,0.31292072,-1.1596125,-0.65994346,-0.99764127,-0.7874770999999999,0.108198956,0.641567,0.5280845999999999,-0.8706485999999999,-0.37882608,False
0.15845662,-0.3255941,-0.04928282,-0.13418229,-0.32235858,-0.25864556,-0.078430444,-0.07966992,-0.08803078,-0.008033929,0.4084489,-0.9497378000000001,0.41769207,0.5022225,0.045782853,0.5635884,-0.39358407,0.83479834,-0.26808935,-0.30636466,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.45291042,0.18148702,0.3591687,-0.7958668999999999,-1.5243068000000002,-0.5914068,0.72439444,2.3914297,0.13304982,2.8519082,0.7317366999999999,0.2530375,-0.7768149000000001,0.14147854,0.46832108,1.6550113000000002,0.2502922,1.3626281,-0.22752471,-3.643008,0.636181,0.5812517,-1.3263049999999998,0.83852714,0.25390820000000003,0.3671304,-0.039197937,0.358162,-1.2461323999999998,0.43787757,1.3614553999999999,-1.4159666000000002,0.06777205,-0.110930495,-0.15458612,-0.10146918,-1.1489757,-1.432872,-0.43430683,0.65467954,False
-0.04627283,0.053550385,-0.93494236,-0.19159462,-0.8046109,-1.0815306999999998,-0.4345865,0.3247415,0.4635775,0.48536468,-0.2279768,-0.5347086,0.37848172,0.38705322,-0.2117581,-0.16475554,-1.0332723,-0.40845332,-0.08366824,-0.66582453,0.8444392,1.6402512999999999,0.68158746,-0.7745806,-0.75903064,0.50083816,-1.4058678,2.4505494,-0.7827305,2.0579698,2.4339333,-0.89209145,-0.8330014000000001,-0.77405965,-1.9857816000000001,1.4207333,-0.41161400000000004,1.0121299000000001,0.63107383,-1.1177921999999998,False
1.1566023,0.10304125,-0.69805217,-0.45985457,0.038949753999999996,-1.9645448,0.29045644,1.9396139,-0.89223945,-0.92185897,-1.4321848999999998,-2.0732532,1.2518434999999999,-0.08886333,-1.3419421999999999,0.07952893,-2.0728374,0.92211217,-1.0883536,0.9989556,-0.2885027,0.7708015,-0.23662521,0.035511147,-1.3871841,-0.26578906,0.7158715,0.15354457,0.22081177,0.3668699,0.6139422,0.10551372,0.3929922,0.74777013,-0.0029775365000000004,0.25609583,-0.028244643,0.7257971,0.055664322999999995,-0.8316681999999999,False
-0.15527335,0.48270136,-0.054944735,0.63866436,0.0128303,0.34776342,-0.29453117,0.029211037000000002,0.48035550000000005,0.45164075,0.79700375,-0.7420296999999999,0.77812827,0.48359773,-0.3796837,-0.94317794,-0.5040117999999999,-0.45970714,-0.17058323,-0.52283967,-0.19709434,-0.12736982,-0.11982228,0.36868805,-0.582015,0.083101414,-0.16669261,1.0601218000000001,1.1545032,-0.5227335999999999,1.4674139,-0.40718540000000003,-0.61129075,-0.5803833,-0.44353414,-0.41036890000000004,0.047888074,-0.29002985,-0.6998339,-1.1919,False
-0.37808618,0.35622603,-0.36473614,-0.48192415,-0.28505240000000004,0.4491818,-0.15791239,1.2562832,1.1109195,0.44633069999999997,0.3406532,-0.68168604,0.06467905,1.4009833,-0.5110975,0.5970873999999999,-0.6363118000000001,-0.39942540000000004,0.21996765,-0.55959255,-0.08353880000000001,0.35360706,-0.6351213000000001,-0.8521479999999999,-0.5524974,-0.22069453,0.5079337,0.8931125,0.34888825,0.21576762,0.27173498,-0.31105304,-0.1079117,1.1193208000000001,-0.26573998,0.12280045,-0.8383216,-0.13452315,0.013385495,-0.031222899,True
0.16321981,0.34180194,-0.92008376,-0.6709725000000001,0.0131000625,0.16143428,0.13586985,1.2861103999999999,-0.54964036,0.7301959,0.74115586,0.7023526999999999,0.57301396,1.726606,-0.95139873,-0.40447253,-0.30537909999999996,0.5538494,0.71944326,0.44320023,-0.26949865,0.23376068,-1.1820897,-0.12227165,-0.39242083,-0.13465369,0.34333220000000003,0.72506607,-0.5957683000000001,0.490415,0.032657217,0.14868256,0.12908365,0.46590346,-0.46904573,-0.6088153000000001,0.11467828599999999,0.53114206,0.5174234999999999,-0.03894675,True
0.46866015,0.023347582999999998,-0.44483158,0.60312617,0.39629388,-0.5980800000000001,-0.17842560000000002,1.4176795,0.3018117,-0.026394632,0.15428843,-1.0728331,-0.6252045999999999,-0.6008034999999999,-1.765743,-0.42215723,-0.09027824599999999,-0.23214829,-0.96417063,-0.05214533,0.25424284,0.032363445,-0.54282176,0.4790898,0.20290028,-0.44174093,-0.26557055,1.2573159999999999,0.24441059,0.009772863,0.20189779,-1.0059911,-0.48837700000000006,-0.45061192,-1.370615,-0.20920860000000002,0.014356448999999999,-0.15158653,-0.8002738,0.22420318,True
-1.37612,-0.20038947,-0.024359211000000002,1.1970516000000002,-0.40111336,0.27609120000000004,1.0003089,0.7663236999999999,0.5196464,0.3624605,-0.28011495,0.10034401,0.6472688,0.23161891,0.60322255,0.19580092,-0.49589697,0.985985,-0.6039209,0.18351965,-0.93367195,0.07254315,-0.18666607,1.0290986,-0.83810383,-0.24491462,0.2349411,1.1631993,0.7583089,-0.21410972,-0.41820085,0.3667573,0.7457018,0.09836726,0.5188611,0.070610836,-0.8453917999999999,0.779948,-0.3619197,-0.32737225,True
1.1566023,0.10304125,-0.69805217,-0.45985457,0.038949753999999996,-1.9645448,0.29045644,1.9396139,-0.89223945,-0.92185897,-1.4321848999999998,-2.0732532,1.2518434999999999,-0.08886333,-1.3419421999999999,0.07952893,-2.0728374,0.92211217,-1.0883536,0.9989556,0.5300251,0.13135962,-0.7295853,-0.52534276,0.32446579999999997,-1.1846956,0.5508253000000001,1.6985754000000002,-0.8166255,-0.7152231,-1.1919468999999998,-2.036124,0.9353101,-0.14687334,-1.0155898,-0.004118005300000001,-1.52465,0.7815918000000001,-0.53220093,0.83751416,True
-0.71819395,-0.38889440000000003,0.19874863,0.09187467,0.54632264,0.13190639999999998,0.9483685,0.77436996,0.21124741,1.1064439,0.3990781,-1.1729027,-0.13685073,0.65757924,0.617205,-0.38423413,-0.40212455,0.18215479,-0.41788843,0.78627646,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.5224353,-1.4150521999999999,-1.054469,0.20716003,-0.29301527,-0.11984491,0.33710212,-0.15529726,0.07427798,0.7651146,0.78924567,-0.31792435,0.47473409999999994,-0.26108289999999995,-0.32464729999999997,0.48302013,-0.89067715,-0.20803957,-0.24915622,-0.5075672999999999,-0.5907704,0.29487315,-0.26528418,0.28183302,-1.0716606000000002,-0.49928199999999995,0.26568142,0.3997902,0.027095597000000003,0.7535864000000001,-0.13015410000000002,0.13141394,-0.13976070000000002,1.169011,-0.06554568,0.2468721,-1.1148943999999998,0.20710278,-0.2717819,-0.36838743,False
0.28948024,0.38914487,-0.5796981,-0.71150345,0.40858763,-0.56060356,0.18841018,0.5275313,-0.3836585,0.67578405,1.1625389,-0.7656767,-0.09709586,0.65608174,0.9597375,0.036384825,-0.010128364,0.42676893,-0.8794122,-0.36596322,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.114780866,0.40435973,-0.2440621,0.16838342,-1.1358411,-0.10756385,-0.10079433,0.6496113,-0.44807276,0.37628242,0.09994517,-0.2559858,-0.9699869000000001,1.4530466,-0.34559664,0.63486874,-0.80355823,0.8925367000000001,-0.3367929,-0.6941195,0.12861271,0.36879414,-0.16870168,0.23643497,-1.1788356000000002,-0.24403733,-0.07055123,0.42809018,-0.41424040000000006,0.4037651,0.061808474,-0.19612731,-0.71979433,1.2701882,-0.30769548,0.52253044,-0.7697814000000001,0.7046673000000001,-0.38942519999999997,-0.5287776999999999,True
0.8394401,0.5447003,-0.5511398000000001,1.5719649,-0.05588164,0.051296744000000005,-0.11159704599999999,1.1397983999999999,-0.1835237,0.02497444,-0.18016057,-0.8201571,-0.43962947,-0.7428318,-0.070712894,-0.5886231,0.40571043,0.45554882,-0.7575079,0.04411852,-0.8068274999999999,1.0339929,-0.13764586,0.8298742,0.89001226,-1.8758194,-0.15073943,1.5266523,-1.2652123,-0.50021356,1.0273787,-0.5720002,0.64912,-0.39005482,0.8272685,-1.4693741000000002,-0.9305572,0.13599178,0.12772650000000002,0.13187847,False
-0.011972847,-0.46734616,0.52452755,1.3169065,-0.18485620000000003,-0.5785939,0.29999968,0.59293425,-0.8873854999999999,0.24298942,0.75518245,-0.3852455,2.3411114,-0.052729572999999995,-1.2706566000000001,-0.44298288,0.6451885,1.1033026000000001,-0.68423223,0.32186770000000003,-0.061056063,-0.3864088,0.9195281,2.5270919999999997,-0.3494375,-0.18069644,-0.06725016,0.43639399999999995,-1.6418595,0.7810164,0.49758820000000004,-0.77597016,2.7935572,0.20061211,-1.1026833,-0.92675686,0.43313372,1.2275174,-0.9201949,0.22001279999999998,True
