Number1,Number2,Number3,Number4,Number5,Number6,Number7,Number8,Number9,Number10,Number11,Number12,Number13,Number14,Number15,Number16,Number17,Number18,Number19,Number20,Number21,Number22,Number23,Number24,Number25,Number26,Number27,Number28,Number29,Number30,Number31,Number32,Number33,Number34,Number35,Number36,Number37,Number38,Number39,Number40,Number41,Number42,Number43,Number44,Number45,Number46,Number47,Number48,Number49,Number50,Number51,Number52,Number53,Number54,Number55,Number56,Number57,Number58,Number59,Number60,Number61,Number62,Number63,Number64,Number65,Number66,Number67,Number68,Number69,Number70,Number71,Number72,Number73,Number74,Number75,Number76,Number77,Number78,Number79,Number80,Number81,Number82,Number83,Number84,Number85,Number86,Number87,Number88,Number89,Number90,Number91,Number92,Number93,Number94,Number95,Number96,Number97,Number98,Number99,Number100,Number101,Number102,Number103,Number104,Number105,Number106,Number107,Number108,Number109,Number110,Number111,Number112,Number113,Number114,Number115,Number116,Number117,Number118,Number119,Number120,class
-0.056339163,0.009094396,-0.5534018,-0.08483249,-0.12192502599999999,-0.17287141,0.24085438,-0.5788978,0.6572868000000001,-0.51770526,0.6462642,0.30050248,0.81300306,0.055719397999999996,-0.25743979999999994,0.045808405,0.18851449,0.24004184,-0.01316052,0.069688834,0.21915036,-0.03297556,-0.4214603,0.37859216,0.61251116,-0.5859201999999999,0.35487098,0.15340583,-0.17718089,-0.31403506,0.104014084,0.09133384,0.16416386,-0.21093668,0.34240946,0.14718266,-0.5036210999999999,0.29248145,0.23292597,0.50080097,-0.32951084,0.17872804,0.25442228,0.17210284,-0.24991791,0.66031784,-0.48128745,0.07867304,-0.29127258,-0.22101521,0.0036513672999999996,-0.446621,-0.045031655999999996,-0.2563501,-0.033071300000000005,-0.49715,-0.10015748,0.35460913,0.27964184,0.34953168,-0.26392093,-0.22046129999999997,0.18412583,-0.6548243,0.5183405,-0.06313204,0.1660178,0.15047616,0.16165371,-0.24866377,0.4231427,0.37401438,-0.19815020000000003,0.41329449999999995,-0.108917594,-0.7824055999999999,0.26175606,0.59250796,-0.5946017,-0.5245979000000001,-0.23543360000000002,-0.052810755,0.017397273,0.06330691,0.5493835,-0.13928407,0.29421043,0.3051473,0.18634035,-0.75183034,-0.17532489,0.008954765,0.11989165,-0.12030198,0.5728015000000001,0.04532258,-0.58892787,0.003054124,-0.57395416,0.21111466,-0.22434172,-0.6372456,0.03819942,0.24673128,0.007667865,0.11583616,0.19514714,-0.19201533,-0.10017588,-0.8142941999999999,-0.04372372,0.10744580000000001,-0.0089074075,-0.14750293,0.24887328,-0.24858412,-0.18300149,0.09575198,0.29830134,-0.05964632,1
-1.3145573,0.78460455,0.8781519,-0.12822305,1.9011109,-0.398487,-0.4629348,0.43589690000000003,1.6179968999999998,1.6151656,0.6978175,1.0517098,1.5690198999999998,1.3805751,0.27706040000000004,-1.5448153,-0.16083334,0.005404049,0.16268456,-0.7559107,0.110368215,-0.6883634,-0.032925800000000005,0.18525256,1.0549924,-0.5704266,1.0092995999999999,0.87332153,-0.1131807,1.1827451,0.06093606,-0.40324327,0.7075913,-1.5908066,0.30717048,-0.8346919,-0.0071188430000000006,0.47885418,1.3730413000000001,0.3580196,-0.14098805,-1.3769964,-0.9149575000000001,0.44423255,-0.44304520000000003,0.09499453,1.5778606000000002,1.3109958000000002,0.028723586000000002,0.18581595,-0.14487484,-1.2441553,0.8102715,0.85347086,-0.8378360999999999,0.67250407,0.3537073,0.30676090000000006,-1.0624174,-0.16262029,-1.3081515,0.74390846,0.62482345,-0.59365815,1.8471619,-0.26324695,-0.5832109000000001,0.066276886,1.0954727,1.140554,0.64875144,0.90877664,1.595801,1.1493729,0.25819570000000003,-1.6294563,-0.5719005,0.10276806,0.28453165,-0.8934308000000001,0.4726275,-0.64212924,-0.16445698,0.43118244,0.7405578,-0.15010628,0.7651001000000001,0.83675003,-0.03354466,1.10556,0.07971104,-0.23888136,0.50225943,-1.4257361000000002,0.16504088,-0.39983416,0.16583810000000002,0.6283974,1.4373075000000002,0.16213678,0.022384478,-1.4347128,-0.89388204,0.805289,-0.31376734,-0.13530919,1.5263591,1.3319649,0.20291011,0.5010074000000001,-0.1943106,-1.2928883,0.6774706,0.86842364,-0.48970854,0.4988786,0.027329834,0.121040836,-1.2675302,-0.0015131251000000002,1
-1.3385165,0.74527353,0.86139184,-0.25448227,2.1511457000000003,-0.23286793,-0.42243037,0.2781935,1.5942439,1.6732228999999998,0.95795,1.0559139,1.3484945,1.471829,0.28259036,-1.2036296,-0.32275390000000004,-0.038815237999999995,0.22109874,-0.8502252,0.23595794,-0.57855654,-0.08574781,0.36556217,0.51163954,-0.14487343,0.922566,1.0128115,0.06796102,1.2206031000000002,-0.13523145,-0.5434263,0.75592864,-1.4099445,0.05531982,-0.80151564,0.09702881,0.46925902,1.3630695,0.5584949,-0.32839376,-1.3308438,-1.1359518,0.18975636,-0.5434187,0.12555856,1.466982,1.5298586,-0.04521725,0.3981298,-0.092473134,-1.175308,0.8410269,0.7993640999999999,-0.613054,0.77331495,0.063483775,0.47727323,-1.0594748,-0.1446667,-1.3081515,0.74390846,0.62482345,-0.59365815,1.8471619,-0.26324695,-0.5832109000000001,0.066276886,1.0954727,1.140554,0.64875144,0.90877664,1.595801,1.1493729,0.25819570000000003,-1.6294563,-0.5719005,0.10276806,0.28453165,-0.8934308000000001,0.4726275,-0.64212924,-0.16445698,0.43118244,0.7405578,-0.15010628,0.7651001000000001,0.83675003,-0.03354466,1.10556,0.07971104,-0.23888136,0.50225943,-1.4257361000000002,0.16504088,-0.39983416,0.16583810000000002,0.6283974,1.4373075000000002,0.16213678,0.022384478,-1.4347128,-0.89388204,0.805289,-0.31376734,-0.13530919,1.5263591,1.3319649,0.20291011,0.5010074000000001,-0.1943106,-1.2928883,0.6774706,0.86842364,-0.48970854,0.4988786,0.027329834,0.121040836,-1.2675302,-0.0015131251000000002,1
0.2930054,1.1168928,1.5953153,-0.48477897,1.7149207999999998,0.06327809999999999,-1.6046836000000002,0.46680227,-0.7096913,-0.24915457,1.9673208999999998,-0.35190833,0.093144275,0.5298541999999999,0.87090045,-0.45184650000000004,0.19225691,0.33510290000000004,-0.332225,0.83987546,0.8402470999999999,0.12975453,-0.6254736999999999,-0.6181049,-0.5538899,-0.6209085999999999,1.2525792,0.21191162,2.0152096999999998,0.51121145,0.54254514,0.21985078,1.2798285,-0.6312766,-0.31644613,0.35314515,-0.7726597,1.077857,-0.40429392,0.6886579,-0.47540078,-0.11479539,-0.10881379,-1.1279482,-0.23642154,0.036186256,0.24222337,-0.35961550000000003,-0.010850223999999999,1.4606422,-0.49981076,-0.82593656,-0.66831267,0.90281886,0.043782786,0.53296375,0.65404963,0.28694780000000003,0.6111479000000001,0.56862164,-0.29678437,-0.0022404494,-0.25520608,-0.5593285,0.35438990000000004,-0.29134533,-0.44482273,0.4152675,0.17091122,-0.92874825,1.0765221999999999,0.6884136,-0.49168083,-0.013503498000000001,0.6355728,-0.5136094,0.27239504,-0.09874276,-0.45574033,0.35884434,0.092976406,-0.20086977,-0.06779741,0.09318995,0.00787783,0.35910058,0.537784,0.42919490000000005,-0.21072593,0.21140353,-0.33415762,-0.36902090000000004,0.5286645999999999,-0.04499313,-0.20684019,-0.08676638,-0.9336542999999999,-0.21411759,0.6144313,0.56820345,0.07297429400000001,0.13762683,-0.39422777,0.8020841999999999,-0.34544745,0.50579405,0.32029742,0.06788571,0.06319851,-0.61311215,0.08638037,-0.38804862,-0.14326926,-0.02315031,0.28522092,0.2907413,-0.43453985,0.23428419,0.8563103000000001,0.08780745,0
0.05558725,0.032162637,-0.025256589,-0.0817984,0.47841632,0.199478,-0.12741624,0.49570975,1.0603479999999998,-0.44320336,-0.12615801,0.5480933000000001,0.27026585,0.07265924,-0.32328397,-0.34538144,-0.033149444,0.34268585,-0.39085767,0.29013779999999995,0.051258374,0.11922064,-0.06767738599999999,-0.5934724,0.25712568,-0.13563643,0.6115349,-0.013090263000000001,-0.18429871,-0.843865,0.28568202,-0.5802531999999999,0.39301607,-0.19425362,0.46775037,-0.44293126,-0.7610819999999999,0.15906307,0.19443247,0.5867220999999999,0.107504085,0.26856363,-0.23018281,-0.019299801000000002,0.64739376,0.8950953000000001,0.8336363000000001,0.08231071400000001,-0.22834876,-0.57591665,0.07993695,0.22844183,0.18057008,-0.71490794,0.051338468,0.32222557,0.27496848,0.04798568,0.75372154,0.7587446999999999,-0.26392093,-0.22046129999999997,0.18412583,-0.6548243,0.5183405,-0.06313204,0.1660178,0.15047616,0.16165371,-0.24866377,0.4231427,0.37401438,-0.19815020000000003,0.41329449999999995,-0.108917594,-0.7824055999999999,0.26175606,0.59250796,-0.5946017,-0.5245979000000001,-0.23543360000000002,-0.052810755,0.017397273,0.06330691,0.5493835,-0.13928407,0.29421043,0.3051473,0.18634035,-0.75183034,-0.17532489,0.008954765,0.11989165,-0.12030198,0.5728015000000001,0.04532258,-0.58892787,0.003054124,-0.57395416,0.21111466,-0.22434172,-0.6372456,0.03819942,0.24673128,0.007667865,0.11583616,0.19514714,-0.19201533,-0.10017588,-0.8142941999999999,-0.04372372,0.10744580000000001,-0.0089074075,-0.14750293,0.24887328,-0.24858412,-0.18300149,0.09575198,0.29830134,-0.05964632,0
-0.8619416999999999,-0.8400586999999999,0.49176577,0.16300099,0.31855953,0.49148896,0.2952384,-0.9331440000000001,0.19378719,0.13457833,1.4092076999999998,-0.3407529,-0.21854036,0.4150424,0.71935135,-0.7092,0.10770410000000001,0.19835617,-0.48084499999999997,0.9443178,-0.07156072599999999,0.8246455,-0.18257643,-0.3462821,0.90665,0.61352175,-0.07162102,-0.019947557,0.08653491,0.6928029,0.8356634000000001,0.32928932,0.27154997,-1.0534108,-0.25567278,-0.5984418,-0.066436835,0.19135146,0.25817415,-0.61122084,0.13288778,0.07529199,1.5229489,-0.16862269,-0.6918555999999999,-0.8213173,0.24051568,0.30161172,-0.6650274,0.15326336,-0.9408718,1.0758691,-1.1827083,-1.5328526000000002,0.37418714,0.6121914,0.041135408,-0.014983365,0.6524144000000001,-0.39097247,0.20173518,0.47956064,0.19720669,-0.66572493,0.34359762,0.4423723,0.051493894000000005,0.34453055,0.16993478,-0.061566245,0.119740024,-0.4941179,0.46248403,1.207418,0.34505695,-0.4130857,0.4032976,-0.07939347599999999,0.22356544,0.09195942,-0.19596559,-0.23814312,0.37827325,-0.004840773499999999,0.2727823,0.39756020000000003,0.4769367,-0.0032608159999999997,0.07453375,0.32568115,0.2944108,-0.49264309999999994,0.2856878,-0.8786535,-0.4175915,1.0763116000000001,0.13084026,0.35493192,0.13575432,0.3425058,-0.100149095,-0.27321723,0.5526446,-0.77090514,-0.37428890000000004,0.35757607,0.040875778,0.03465559,0.36908367,-0.16339278,0.18452129,0.0044985367,0.032507464,-0.20387903,-0.076136254,0.24785334,-0.5241835,-0.30000618,-0.24503346,0.12878953,0
0.19049157,0.17083377,0.37222213,-0.030437019,-0.06812759,-0.31946552,-0.053672433,0.7011109000000001,0.41009608,0.88408417,0.79946584,-0.49842539999999996,0.04287446,0.11954431,-0.20894851,-0.49849904,0.08514794,0.31733870000000003,-0.07621758,-0.12894438,-0.36928883,0.18921696,-0.028475912000000003,0.6799970999999999,0.5829411,-0.27590913,-0.21453628,0.020266753000000002,0.22809733,-0.2133978,0.53670335,-0.4898431,0.8783753000000001,-0.983456,-0.19625178,-0.32580936,0.2604198,0.21030954,-0.39956617,0.14757183,0.557226,-0.262971,-0.42860413,-0.35347408,0.037774246000000004,0.71292657,-0.69359165,0.95348805,-0.08310232,0.5381925000000001,-1.0429474,0.07027592,0.5321318,0.27105597,0.19016948,0.5072795,-0.5031338,0.61095774,0.19285852,0.3987308,0.14574432,0.063145906,0.26981303,-0.23679751,-0.15255992,-0.24675074,0.057649884000000005,0.65182287,0.11507881,0.7318996,0.7120616,-0.3834697,-0.04826991,0.26275694,-0.09850028,-0.27713925,0.14755547,0.116725385,-0.24252596,-0.03758417,0.044370398,0.21717885,0.011859393999999999,0.48896927,0.5975869,-0.21505333,-0.22539394,0.05046169,0.29724237,-0.09140992,0.49842945,-0.37059948,0.6675909999999999,-0.7689294,-0.208941,-0.19530018,0.30336362,0.26930618,-0.34907785,0.29538432,0.50599074,-0.020908473,-0.21531987,-0.16352254,0.094287544,0.779961,-0.7573816999999999,0.8073453,-0.23280859,0.37387526,-0.8098324,0.1530744,0.33969334,-0.07635019,0.34195918,0.67827576,-0.45847625,0.32290292,0.23271905,0.18535742,1
-0.8004005,0.29888362,0.14987044,0.33281928,0.61159825,0.25534543,0.75580347,-0.36008883,0.13673183,-0.38539758,0.48520452,0.31508026,-0.122215934,1.1191118999999998,0.40809506,-0.54894805,-0.23948017,0.53312606,-0.3382197,-0.32449487,0.20465694,-0.15566298,0.014928391000000001,0.08878518,0.33705696,-0.15504833,0.18725713,-0.33480686,-0.8787369,0.15133677,0.39146608,-0.3341254,0.23072521,-0.12318787,0.09729161,-0.344881,-0.71599245,0.29260644,0.47350046,-0.70543295,-0.38590395,-0.16202362,-0.22594237,0.24653769,-0.36795187,0.21079706,0.16634767,0.20606825,0.7656025,-0.4078619,0.05707991,-0.097000904,0.53225875,0.24814361,-0.07739249599999999,0.67555475,0.4485625,0.07352262,0.22369740000000002,0.16362919,0.15522446,-0.341519,-0.18439901,-0.22304516,0.38868394,-0.75486803,-0.16543011,0.5577131,0.70646363,-0.6340209,0.75292444,-0.69706416,-0.3919848,1.9643681,0.6887234999999999,0.6805143,-0.042901885,-0.49577257,-0.6085619999999999,-0.33678725,0.4457041,0.6579600999999999,-0.52434397,0.67738754,0.30044478,0.7090496000000001,0.5862141,-0.72853893,-0.24635094,0.24864537,0.71077174,-0.30890122,0.42100227,0.51646155,1.0531906,-0.14537285,0.05281078,0.7151335,-0.5006028,0.5150437,0.6102359,0.68132883,-0.72677785,0.025556042999999997,-0.30913773,1.3515681,-0.70940465,1.2403108,-0.46634945,0.030022833,-0.44949427,-0.46974713,0.58093995,-0.75913197,-0.0819104,-0.13655218,-0.055357512000000005,-0.34903437,-0.9706004999999999,-0.6017845,0
0.21615152,0.12860873,0.06946407,0.01976691,-0.15150121,-0.43869522,0.101929635,0.6600172,0.5148678,0.68295574,0.7409343,-0.44924206,0.025412068,0.39815402,0.0051742624,-0.34191027,0.28946277,0.12864712,-0.30025548,-0.08750046,-0.2566776,0.39950990000000003,0.01778385,0.66204935,0.7574304000000001,-0.22026943,-0.043432165,0.005555198000000001,0.23282999,0.07684145,0.5744923000000001,-0.43348917,0.6323340999999999,-0.8562274999999999,-0.25018579999999996,-0.22814578,0.5468310000000001,0.26266834,-0.25449282,0.19314192,0.61341316,-0.048664745,-0.5178378,-0.25753164,0.021669986000000002,0.6386407,-0.74747354,0.95076334,-0.10539249,0.42748225,-0.8208714,0.19349793,0.71368974,-0.034468666,0.54901594,0.6418060999999999,-0.37161279999999997,0.17864256,0.37300659999999997,0.26728618,0.14574432,0.063145906,0.26981303,-0.23679751,-0.15255992,-0.24675074,0.057649884000000005,0.65182287,0.11507881,0.7318996,0.7120616,-0.3834697,-0.04826991,0.26275694,-0.09850028,-0.27713925,0.14755547,0.116725385,-0.24252596,-0.03758417,0.044370398,0.21717885,0.011859393999999999,0.48896927,0.5975869,-0.21505333,-0.22539394,0.05046169,0.29724237,-0.09140992,0.49842945,-0.37059948,0.6675909999999999,-0.7689294,-0.208941,-0.19530018,0.30336362,0.26930618,-0.34907785,0.29538432,0.50599074,-0.020908473,-0.21531987,-0.16352254,0.094287544,0.779961,-0.7573816999999999,0.8073453,-0.23280859,0.37387526,-0.8098324,0.1530744,0.33969334,-0.07635019,0.34195918,0.67827576,-0.45847625,0.32290292,0.23271905,0.18535742,1
0.17160454,-0.024357995,-0.41809505,-0.08546735,0.62899864,0.17853965,0.39984322,0.1568932,0.95621026,0.39657664,0.75279117,-0.19312704,-0.33251664,0.50281566,-0.13695444,-0.50764316,-0.38245684,-0.27806094,0.23981048,0.86126584,0.005329196,-0.103476755,0.23996103,-0.14649427,-0.45405778,-0.18774098,0.037853427,0.27688527,-0.28257057,-0.06530485,-0.09766027,0.0297093,-0.0016789453,0.21901123,0.053980995,-0.2093884,0.11210645,0.14398970000000003,0.06610759,0.002195359,-0.20958492,-0.045698027999999995,0.38459653,0.035484955,-0.2587596,0.4489674,0.05286752,0.09327785,0.06577826,0.30229434,-0.18646142,-0.29589114,0.02141535,-0.29941799999999996,0.84510356,0.01950182,-0.32206032,-0.50356394,-0.18506403,-0.19829036,-0.113744706,0.1108221,-0.15134342,0.011454898,0.569896,0.27671504,0.16537358,-0.06094562,0.6118949,0.18453272,0.9890095999999999,-0.08091071,-0.3513861,0.14445415,0.050978944000000005,-0.3643978,0.110110305,0.13569261,0.10904548,0.5755193000000001,0.21895562,-0.11344887,0.1615443,-0.3031158,-0.021383189,-0.010415145,0.2703719,0.06225482,-0.51299834,0.022264251000000002,-0.24416147,0.19674364,-0.14776048,0.25718498,0.28768104,-0.45358859999999995,0.109422535,0.1711761,0.1420405,-0.24161603,-0.24366382,-0.23723291,0.25197359999999996,-0.12801996,-0.08236652,0.078260556,0.026694179,0.04044347,0.22633085,0.23492743,-0.1287039,0.2370098,-0.28851518,-0.4575951,0.49023710000000004,0.40672958,-0.4753935,-0.59447604,0.051695693,-0.14109106,0
-0.52675813,-0.29158920000000005,0.17600684,-0.25420788,0.26442122,-0.5114991,0.21634765,0.6316324999999999,0.20444588,-0.21806376,0.33731854,0.49420753,0.17842603,0.4395664000000001,0.53607565,-0.41267055,-0.15727521,0.23061948,-0.35972753,-0.5992683000000001,0.030949262999999998,-0.033137098,-0.5629025,-0.5977285,-0.026680145,-0.48359868,-0.46130157,-0.1599013,-0.42487934,-0.15701196,-0.27102092,-0.22124118,0.49809423,-0.2000067,-0.9087107,-0.2898756,-0.0039148065000000004,0.55641603,-0.46074840000000006,-0.2972278,0.22079742,0.14010324,0.8515783000000001,0.28665215,-0.33890343,0.2952378,0.14642346,-0.4249308,0.40508893,-0.1370451,-0.020026835,0.12254469,-0.044622265,-0.23849925,-0.010558872,0.10788359,-0.035363253,-0.6312703000000001,0.28027427,0.35441497,-0.7020464,-0.3211289,-0.14393063,-0.6813113000000001,0.9489953000000001,-0.5210264,0.50452894,0.04156603,-0.034849435,-0.15193479,0.02438253,0.68132794,0.09305126,0.020178976,1.0027095,-1.001477,-0.7495519,0.12400396,-0.180258,0.09456967,0.9868766999999999,0.71916133,0.30142742,-0.18827918,0.75117683,0.17010897,0.5003466,-0.34326378,0.29470408,-0.76371753,-0.5944742,-0.18851882,0.27210227,-0.1835217,0.3211648,0.0031123506,-0.45818374,-0.28946500000000003,-0.041487212999999995,0.18595,-0.63593274,0.008182100999999999,0.19326310000000002,-0.2311699,-0.029657517,0.5559308000000001,0.06902145,-0.03175978,0.20130229,0.07118921,-1.4229530000000001,1.1496612,0.14818773,0.28484985,-0.84980065,-0.35854015,0.020154972,-0.56589496,-0.10916571,0.6784125,0
0.73198014,0.87876254,0.16069512,-0.5940331,0.1850797,0.116593435,0.1424859,0.43705118,0.26958656,0.8568475,1.3207837,-0.3206731,0.35854346,1.0448591999999999,-0.6805454000000001,-0.16640031,0.3976025,0.26959413,-0.4974089,0.27902025,0.020486912,1.3244826,-0.3823743,0.46109182,0.41168130000000003,-0.3714595,0.16994739,0.6867356,0.49184185,-0.16182902,-0.08410763,-0.3641368,0.7697385999999999,-0.9831769,0.45507609999999993,0.392574,-0.09089062,0.6120724,-0.3843954,-0.65162313,0.9316627000000001,0.11200473,-0.32206517,-0.1163894,-0.027912922000000003,0.32854217,-1.2686938,0.41240720000000003,-0.5988187,0.11896527,-0.9383578000000001,-0.11089537,0.7859713,0.2532059,0.47348905,0.99690276,-0.03259973,0.4371973,0.75734234,0.074951276,0.92773634,1.0970365,-0.21963137,-0.5570965999999999,-0.3039671,0.27615964,0.58503693,0.20055811,0.304827,0.33879313,2.019946,-0.40541550000000004,0.7129254,1.1518605,-0.6175265,-0.3626656,0.19456084,-0.012869865,-0.20797783,0.18587079999999997,0.17979416,1.5583578000000002,-0.94225144,0.5446609,0.07884323,-0.54868424,0.054459162,0.67787117,0.5374797,-0.7534571,-0.27949572,-0.8140358,0.47834942,-0.7523041,0.82281715,0.92332745,-0.42556828,0.20556751,-0.16410099,-0.77301514,0.78029805,0.1363986,-0.41071284,-0.1991308,-0.13729423,0.13321012,-1.0704528999999998,0.0036291173,-0.6286229,0.54471004,-1.0567084999999998,-0.23023836,0.47738558,0.58716697,0.39679509999999996,1.2461972,-0.07679398,0.44368678,0.73495525,0.46444118,1
-0.52953047,0.53757375,-1.0958322,0.090906106,0.055504985,0.36038765,-0.036163308,0.11446889,0.43535998,0.5864875,-0.05363783,-0.17052999,-0.21233670000000002,0.3512885,0.123767085,-0.30024678,0.9152903,0.7509873,-0.7157932,-0.29497334,0.24215238,0.34975493,-0.27102575,0.09272439999999998,0.21256448,-0.27603835,0.45882106,0.044224102,-0.47227939999999996,-0.22564414,-0.49787998,-0.38423023,0.71250206,-0.18077958,-0.024121506,0.055517744,0.47029987,-0.12423345,-0.5471999,0.18239947,0.7209293000000001,-0.4784558,-0.060507987,0.16670777,0.28449634,0.15611584,0.148607,0.74396724,-0.23920192,0.59522897,-0.35233256,-0.3351249,-0.5594078,-0.014832743,-0.49662372,0.012392247,-0.07484064,0.0015452891,0.34678718,0.33676404,0.10066084,-0.39320016,0.08353002,0.5806291,-0.09344288,0.60848385,-0.16917723,-0.36295256,-0.03501657,0.40051416,0.41201657,0.10423148,-0.095385015,-0.13877366,0.24563019,-0.25782964,0.31465077,0.23229007,-0.49527037,-0.03142896,0.5971871,-0.17798492,-0.024922213999999998,-0.024998302000000003,0.15604714,0.14206763,0.6101694999999999,0.17263594,-0.14984842,0.01988078,0.10200133,-0.7727704000000001,0.11409621,-0.27022976,-0.32898644,0.5366908,-0.047151975,0.12484935,-0.30096278,-0.29639924,-0.13425039,-0.19265848,-0.25554445,-0.09843377,-0.22097063,0.73354465,0.089114234,-0.017940924,0.04146291,0.86244196,-0.39785385,-0.14385729,0.3157514,-0.44039209999999995,-0.044349737,-0.04256964,-0.7022299,-0.27680814,-0.11796221,-0.06947048,1
0.3955626,0.29436815,-0.008041018,-0.07755132,0.3748486,0.4502581,-0.10280893,0.20444115,0.3963927,-0.009831999000000001,0.64258623,0.15466553,-0.42141777,0.3157828,0.35463175,0.37011459999999996,0.076693736,0.16198289999999999,-0.35394403,-0.30825004,0.026102927999999997,-0.3141162,-0.0757582,0.8151288000000001,0.8755719000000001,0.022975195,0.3485649,-0.29637438,0.13444385,0.15233515,0.40293032,-0.8188389,-0.26090798,-0.28826174,-0.6256516,0.36487022,0.5210115,-0.40735397,-0.040232077000000005,-0.39195928,-0.63038373,0.3501187,0.2548146,-0.013745142,0.09925137,0.64691484,0.25130185,-0.36507344,-0.7031668000000001,0.55741394,-0.47539735,0.12233613,-0.30132142,0.30421036,0.89357406,0.20722131,-0.5135911,-0.20989604,0.20243096,-0.13442965,0.3353543,0.21774077,0.07495062,0.12018459,0.2712075,0.43956143,-0.19897114,0.21545334,0.5283415,-0.025502,0.51061124,0.041868918,-0.35498205,0.15600641,0.16109866,0.20235504,0.14647992,0.3395858,-0.33800992,-0.33822018,0.1701383,-0.21252567,-0.07238895,0.5734219,0.7665503,0.21276662,0.33274594,-0.39532802,0.21626179,0.13255578,0.005793812,-0.6628754,-0.17831673,-0.21623352,-0.43322253,0.10450587,0.27562597,-0.54364324,-0.23667441,-0.23964103,-0.42690390000000006,0.31879747,0.19320144,-0.006822188000000001,0.11432238,0.46291092,0.24622211,-0.13324499,-0.32550344,0.47596487,-0.53694004,-0.09376999,0.04555192,0.18517384,0.70278335,0.19543809,-0.30126005,-0.38077646,0.25722417,-0.34296885,1
-0.5919511,0.45978126,-0.24391322,-0.30716318,0.9595210999999999,-0.48522780000000004,-0.6747081,0.3196099,-0.015742632,-0.22249053,0.08082541,0.65261936,0.15133439,0.20899084,0.876983,-0.15819344,-0.6861264,0.47695264,0.042207684,0.037654053,0.0385722,0.21959548,-0.7224528,0.525842,-0.052970595999999995,0.7009429,0.42050523,0.2590562,0.13251187,-0.73883736,-0.42517063,-0.47382638,0.3159605,-0.22324838,0.36115196,0.23807682,-0.15762565,-0.0023134307000000002,0.11423459,0.21820349,-0.63889366,0.26549625,0.10710671,-0.4838964,0.016923463,-0.45764413,0.20231558,0.40439275,-0.16486745,0.46222913,-1.0369478,0.016862316000000002,-0.41921359999999996,-0.09287694,-0.3684201,-0.39947346,0.10332832,-0.85590595,-0.45760554,0.8727245000000001,0.47891409999999995,-0.6036503000000001,-0.4156196,-0.02089066,-0.28262246,0.257862,-0.13851298,-0.36690488,1.0210009,0.00822525,0.81358,-0.10764519,-0.035665832,0.59918755,-0.54661804,0.06629013,-0.010958101999999999,0.32390574,-0.014451468,0.3626669,0.29032090000000005,-0.64249897,-0.53029126,0.031017497,0.0011196183,-0.051187805999999995,-0.04444007,-0.5500955,0.28140703,-0.37560809999999994,0.044909324,-0.28672338,0.326778,-0.60474473,-0.5278976,0.30000898,-0.48614082,0.17787677,0.040329136,0.40595529999999996,-0.45149696,-0.051995102,0.48822185,-0.44891949999999997,-0.52871996,0.41336462,0.5314606,0.3862623,-0.35063362,0.16240722,-0.65376604,-0.31722876,0.4308727,0.055419292,-0.28656915,-0.17120007,-0.24288878,-0.08131509,-0.45805973,-0.30368249999999997,0
-0.49283009999999994,-0.8095055,0.17606129,0.20659597,0.052837018,0.629992,0.14197291,-0.43648553,0.25877866,0.0027235765000000003,1.4675827,-0.6472861,-0.32071608,0.38133278,0.7426138000000001,-0.51350653,-0.1481063,0.32020809999999994,-0.43202984,0.8632678,-0.20387648,1.0695153,-0.2610751,-0.7449393,0.7247676,0.60900223,0.30853915,-0.40964758,-0.06634793,0.7246231,1.0483326,0.3108035,0.23990524,-1.361841,-0.118396945,-0.9391207,-0.34529740000000003,0.29511854,0.05170328,-0.39683068,0.012726258999999998,0.012710397,1.6690675,0.0027747587,-0.81907463,-0.9326639000000001,0.13509245,0.51497704,-0.7258007,-0.094990335,-1.2372012,1.268038,-1.2838258,-1.4835254999999998,0.6161635,0.20715247,0.050923616,0.07872627,0.73711586,-0.43926729999999997,-0.03909325,-0.19794520000000002,-0.42920247,-0.32408765,-0.31404883,-0.5526641,0.54556805,0.33385056,0.60343707,-0.41415498,1.0486093,0.5587081,0.04968604,-0.29907432,0.3312837,-0.13179797,-0.35014457,-0.03346216,-0.21254362,-0.20761925,-0.04611052,0.45467868,-0.040022735,0.096689716,0.8727166999999999,-0.74702084,0.7884024000000001,-0.07330897,-0.13848457,-0.08055782,-0.078688055,-0.33784056,0.45971948,-0.009907548,0.1548682,0.3509962,-0.96894395,0.17140771,0.05437223,0.35706209999999994,-0.027981972,-0.53187853,0.3245876,-0.039719093999999996,0.17379832,-0.10629797,0.5147068,0.23747133,0.40635425,-0.57891417,-0.21086858,-0.34348340000000005,0.32522708,-0.11443457,0.7063683000000001,-0.36443186,0.2518774,0.30270573,0.18465865,0.2262681,0
