@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute Number41 real
@attribute Number42 real
@attribute Number43 real
@attribute Number44 real
@attribute Number45 real
@attribute Number46 real
@attribute Number47 real
@attribute Number48 real
@attribute Number49 real
@attribute Number50 real
@attribute Number51 real
@attribute Number52 real
@attribute Number53 real
@attribute Number54 real
@attribute Number55 real
@attribute Number56 real
@attribute Number57 real
@attribute Number58 real
@attribute Number59 real
@attribute Number60 real
@attribute Number61 real
@attribute Number62 real
@attribute Number63 real
@attribute Number64 real
@attribute Number65 real
@attribute Number66 real
@attribute Number67 real
@attribute Number68 real
@attribute Number69 real
@attribute Number70 real
@attribute Number71 real
@attribute Number72 real
@attribute Number73 real
@attribute Number74 real
@attribute Number75 real
@attribute Number76 real
@attribute Number77 real
@attribute Number78 real
@attribute Number79 real
@attribute Number80 real
@attribute class {True, False}
@data
0.01101152,0.11555054,-0.098104045,0.4926433,-0.24917577,0.6475376,0.65986985,0.6742952,-0.41877878,-0.9674736999999999,-0.26034474,-0.1569593,0.51268524,0.092637524,-0.097581625,-0.65474963,-0.16358912,0.2639118,0.36484605,-0.16580482,-0.34943128,0.37197596,-0.38881776,-0.7428548,-0.17033064,-0.226505,-1.1906421999999999,0.021656422,0.3659918,0.23755604,-0.10847952,0.68999666,-0.4561082,0.600863,-0.85477746,0.67867357,-1.3364328,0.18079458,0.012449061499999999,0.67940277,0.4704613,-1.4755956000000001,-1.1486443000000002,-0.608322,0.12957673,-0.21441323,0.5263883,1.2658863,1.720789,-0.1866992,0.2795861,-1.0932217,-0.21182813,1.31902,-0.3921221,-0.8166557,-0.6055885999999999,0.7015336999999999,0.7161713000000001,-0.19901074,0.60670936,-0.58403355,-1.3190087,0.40135422,-0.022597,0.01114998,-0.14511807,0.26176910000000003,-1.2139041000000002,-0.467056,-1.2984014,3.1392303,1.6914517,0.65872985,1.0326899,0.8001361,-0.85507476,-1.1640941,0.6706791999999999,-1.5280989999999999,False
0.50151503,0.24278127,-0.76746523,-0.040118545,-0.16475447,0.35060528,0.2810429,0.41785429999999996,0.44848195,-0.14721264,0.32071890000000003,-0.59233046,0.43663862,0.13306345,0.27171224,0.1508473,-0.47698992,0.7309545999999999,1.2512363000000002,-0.61993283,-0.21684843,0.8669982,-0.92385095,0.9219824000000001,-0.53875625,-1.3625901000000002,-1.0299323,-0.12773055,0.11601713,-0.58359766,0.10965831,0.39619842,-0.62900007,0.41730163,-0.91218704,0.53878444,-1.4402298,-0.36925587,0.6857709,0.62376267,0.8529458000000001,-0.63083917,-0.39931455,-0.562624,-0.28244677,0.38729867,0.20133652,1.3417115,1.2175955,-1.157576,0.24279621,-0.39321205,0.111491166,0.46841905,0.32703903,-0.37425902,-2.3519804,1.3360279,1.6414400000000002,-0.24962923,0.13820367,0.7915576,-1.8363252,0.019354243,0.04917498,-1.5660608999999999,-0.1173825,-0.7929831999999999,0.38410609999999995,-0.32465965,-0.24317935,0.21686159,-0.7094961,0.39969963,0.17820992,0.29231957,-0.7375574,-0.99046946,1.7052462,-0.29552048,True
0.41858813,0.662139,-0.10241158,1.0928183,0.9083587,0.6496826,-0.07087157,0.40311444,1.5272913000000001,0.5842779,-0.5233445,0.50777465,-0.44833090000000003,0.19472215,-1.8248343,-1.0417615,-0.43565008,0.8383215,1.5200982,0.20079187,-0.48002959999999995,-1.0099242,-0.8904771,-0.6941236999999999,0.72512186,-0.006265295,-0.73320997,-0.8398705,0.66347116,-1.6665576000000002,0.424317,-0.640204,1.6866183999999997,0.707713,1.6431488999999997,1.6432488,-1.5373719,1.4637269,-0.88429844,-1.0995221000000002,0.14624764,-0.18400925,-0.09609876,0.44091392,-0.6795283000000001,0.25512615,0.678497,0.6311289000000001,0.5577926,0.3510095,-0.2584557,-0.22229716,0.34442547,0.072573535,0.3394893,-0.39720064,0.31318456,0.0036011473,-0.3105691,-0.01779025,0.06988035,-0.37151736,-0.024830287000000003,-0.0017888982999999998,-0.38058606,-0.046283647000000004,-0.5595471,0.32811645,-0.017415594,-0.30342090000000005,-0.27625448,-0.21730322,-0.22147186,-0.57176334,-0.26186370000000003,-0.25829893,0.17562488,0.025215107999999996,0.5955899,-0.05305757,False
0.1487351,0.19278535,-0.014116833999999998,0.5867309,-0.23988764,0.53737867,0.41635594,0.73587227,-0.32435817,-0.8489040999999999,-0.0967279,-0.08761692,0.36873059999999996,0.26762533,0.010220584,-0.71457523,-0.12630631,0.38157958,0.23733984,-0.18015817,-0.5865988,0.43985,-0.34219858,-0.5600691999999999,-0.1306787,-0.2630088,-1.2219299,0.047960043,0.3787518,0.38282418,0.2374127,0.28525993,-0.43151369999999994,0.8573029000000001,-0.8280052,0.6871980999999999,-1.3867235,0.28361169,0.012991778999999998,0.61609864,0.3624638,-0.24134275,-0.7394901999999999,0.46962616,-0.35335964,0.5378119,0.054510042,0.2819802,0.66165787,0.11190071,-0.2292067,-0.5251899,-0.5738557,-0.56126595,-0.29563582,-0.057155088,0.04679727,-0.41600597,0.065226905,-0.26129916,-0.46341035,-0.27982786,-0.28911763,-0.23982374,-0.1589375,-0.10100563,-0.56630754,0.2881585,0.4960528,0.11293723,-0.6235385,-0.4282303,-0.010229203000000001,0.20405693,0.15207759,-0.38921469999999997,0.1688152,-0.14457706,-0.052492667,0.079799,False
0.15679026,-0.4741584,-0.7669034,1.0794407,-1.4779351,-0.62554526,-0.5573566,0.61972916,1.9763453000000002,0.8121020999999999,-0.9462779,0.892264,-0.04536884,-0.6794168,1.5874944,-2.0862498,-0.3638181,0.060044847,-0.6052632,0.85920644,-0.07700833,0.9395435999999999,-0.09895103,0.095469385,0.9384493,0.62284863,-0.74685407,-1.8305612,-0.94914365,-1.2317337,0.34088978,-1.5013415,0.08364110000000001,-0.6055451999999999,-0.29778326,0.33298459999999996,-1.1235807,0.9935777,1.3202479999999999,-0.59503615,0.08310922,-0.2040854,-1.204836,0.17573111,-0.46357098,0.17394908,0.6755694999999999,0.65738976,0.025426524,-0.76779455,0.088006556,-0.45953038,0.25297248,0.13512635,-0.30463013,-0.25236258,0.18582112,0.2839015,-0.61419785,0.34774646,-1.0270357,-0.28319225,-0.33450505,-0.1661841,0.37050587,-0.3517099,-0.49302879999999993,-0.023737805,-0.55547357,0.01717569,-0.06083907,0.32918507,-0.17146282,0.13919348,0.19700707,0.27897152,-0.33084357,0.20162624,-0.13288489,-0.19141659,False
0.10300851,-0.02885909,-0.08847871,0.63452333,-0.25622272,0.63512784,0.43711758,0.81312186,-0.35261008,-0.8821906999999999,0.11891613,-0.1674807,0.5911539000000001,0.14391529999999997,-0.3708841,-0.8046584,-0.21866027,0.3158086,0.16268438,-0.32682648,-0.54118514,0.14996232,-0.36650320000000003,-0.5760801,0.20472941,-0.26600409999999997,-1.4389452,0.21534593,0.32099792,0.23646955,0.08325609,0.29900214,-0.7322877,0.8145163000000001,-1.0198367,0.8320538000000001,-1.3715445,0.075038224,0.079862244,0.70879984,0.15747379999999997,0.14202207,-0.059157677,0.6669153,-0.20622599,0.6692015,0.3417295,0.60846317,-0.17566097,-0.8244763,-0.063136645,-0.2231833,0.37218562,0.11684392,-0.17916559,-0.48983923,-0.047373797999999995,0.39186242,0.38471186,-0.22160113,-0.30091196,0.40694752,-0.22845468,-0.4431799,0.058778185,-0.20783205,-1.115693,0.12491193,0.32306936,0.08297494,-0.021899229,0.3261906,-0.5267345999999999,0.6970885,-0.7680672,0.60299015,-1.1569538000000001,0.13455379999999997,0.084453955,0.5837266999999999,True
-0.3230045,0.48533119999999996,0.7041601,-0.088041835,-0.25366056,0.6572611999999999,0.34661248,0.45820767,-0.093096174,-0.08333411,0.36137906,0.14674006,-0.009665146999999999,0.566488,0.30794686,-0.2672179,0.71366554,-0.41109022,0.2622693,0.39072690000000004,-0.31777890000000003,-0.09583079,-0.8690822,0.3625175,0.14771408,-0.24760516,-1.6058712,0.08996121,0.17948304,-0.21556085,0.05166951,0.6240781999999999,0.4479555,0.8032748000000001,0.10970836,0.94861096,-0.72519886,0.13182744,-0.05594333,0.38788947,0.73399115,-1.0361147,1.1217936000000002,0.026615782,0.014223718,0.26114944,0.24791226,-0.1258606,1.0184013,-0.552057,-0.41271582,-1.1325111,-0.59779006,-0.64367276,-1.1487565,-1.2655059,0.12998097,-1.3824836999999999,0.930652,0.16658312,-0.51167405,0.54141724,0.556131,-0.20493393,-0.6616664000000001,-0.26625440000000006,-0.47362056,0.11894118,0.08691137,-0.5230523,-0.4956138,-0.16818522,-0.44837302,0.37254134,0.56756455,0.41710293,-0.6163767,-0.7053959,0.48787645,-0.3020433,False
0.41123763,-0.62362164,0.24904777,0.09588189,-0.30619627,-0.36574844,-0.5116037,-0.5336658000000001,-0.41584030000000005,-0.4281886,0.3491172,0.63526565,0.9212925,0.11646251,0.3108117,-1.0101845999999999,-0.29468358,-0.69511527,0.54026735,-0.35547173,-1.3966302,-0.36063516,-0.26808718,0.12809837,0.13705868,-0.8049468000000001,-0.6654525,-0.013618091,0.5431545999999999,0.32283935,-0.45209944,0.5069319999999999,-0.32112423,-1.0629647,0.7516259,0.19778486,0.41896847,0.03953497,1.1636775,-0.1489276,0.27853018,0.47680059999999996,-0.23347963,0.060797565,-0.7608957,-0.82276756,0.5633597,0.075737275,0.88958114,0.23015408,-0.7957451999999999,0.7150321,0.22103179,0.79946667,-0.6742189000000001,0.56661415,0.12768316,0.60537004,0.48704946,-0.042710215,0.49419504,0.23492192,0.12817864,-0.047028272999999995,-0.0061669005,-1.7789199,-1.0161611,1.6936986,0.19338870000000002,-0.716966,-0.31571886,-0.3542908,-0.44698104,0.16056149,-0.16156839,0.29531820000000003,-1.1793633999999997,-0.44600788,0.34233388,0.036553316,False
-0.37383340000000004,0.6482526,0.36496090000000003,-0.31759465,-0.4011229,0.97200197,-0.23104213,0.62867075,-0.089953564,-0.27121118,0.50437605,0.13609733,-0.15348439,0.1739756,0.26215145,-0.82434356,0.50675887,-0.42758873,-0.29698969999999997,-0.23921838,-0.40850928,-0.109871596,-0.51943326,-0.06545958,-0.039228108,-0.1325166,-0.72070307,-0.17309338,0.6308636,-0.846413,0.021868065,0.57373357,0.8425895,0.6659096999999999,0.5017376,-0.62195677,-0.14384536,0.44471005,0.3465295,-0.127884,-0.11056715,-0.59925693,-0.3499493,-0.078312226,-0.39890483,0.20798816,0.6407235,-0.11152309,0.51786155,-0.46581152,-0.1958149,-0.18370421,-0.0234542,0.584353,-0.12886168,0.13980889999999999,0.14096929,-0.46380904,-0.39297882,0.117288955,0.0948383,-0.21159536,0.06647897,0.05671149,-0.11651472,-0.45985296,-0.4014995,-0.15247077,-0.3850852,0.52148515,0.18276478,0.020758616,0.075650595,0.34250265,0.37378514,-0.17974679,-0.540932,0.4436380999999999,0.60395366,-0.050950800000000004,False
0.34783867,0.19254617,0.12936106,0.62198883,-0.29750314,0.49368724,0.45924494,0.57080936,-0.31950417,-0.86850154,-0.09205546,-0.2616774,0.50764287,0.17709263,-0.24819171,-0.5494015,-0.15643199,0.39689767,0.40739179999999997,-0.24531889,-0.30854124,0.12956624,-0.49870127,-0.6544929,-0.14067043,-0.12538855,-1.1175348999999999,0.22599207,0.40960836,0.26486203,0.005763371999999999,0.53644073,-0.70889693,0.91716087,-0.7689218000000001,0.80081433,-1.5255867,0.089559615,0.117713295,0.74415,0.04684494,-0.55520606,0.13142751,0.9311511999999998,-1.0679902000000001,0.08777644,-0.13584453,-0.91501176,0.54981154,-0.08846548,-0.7224789,0.5374393,0.2821717,0.2912631,-1.3183,-0.27602297,0.39627072,0.387228,-0.53152,-0.6033328,1.0019307,-0.1678608,-1.1765836,-0.20537767,-0.93057525,0.7008736,-0.53340733,-0.089144334,0.46430472,-0.6104458,-0.52614087,-0.27161199999999996,-0.7872693000000001,0.07024995,0.43847674,0.6797890000000001,0.45049238,-0.029491998,-0.055308904000000006,-0.41877776,False
-0.25103694,-0.34039503,-0.06365268,1.1286578999999999,-0.9878741,0.43294024,0.033208013,0.009113273,0.10221224,-0.047906656,0.17874633,0.15776314,0.40361476,0.54088587,-0.34365300000000004,-0.35366872,0.07671011,-0.3792955,0.71374863,-0.75016636,0.5713829,-0.78430676,-0.22841603,-0.09379583,-0.63263255,-0.52695465,-0.14313851,0.25517443,-0.16078342,-0.32270515,0.07551310000000001,-0.01520647,0.19520578,-0.15448132,0.58176225,-0.3740795,-0.23954728,-0.5449111999999999,-0.6564453,0.078221545,0.30203134,-0.64896524,0.31142077,-0.062301345,-0.33253783,0.9670025999999999,-0.35906404,-0.35968554,1.139042,0.47352934,0.18502972,-0.04998315,0.1590946,0.5855948000000001,-0.12554127,-0.9443568999999999,0.2745085,0.359028,0.84047794,-0.030380646,-0.39568081,-0.31589870000000003,-0.29118590000000005,-0.66101223,0.44848999999999994,-0.76091677,-1.0188448,1.0444294,0.6376354000000001,-0.20166728,1.0664153,-0.16498442,0.41809988,-0.48920414,0.12861389,-0.5317714,0.75883335,0.36198887,0.08724376,-0.64243484,False
0.07858814,-0.16864988,-0.03583433,1.1872653,-0.919465,0.35070404,-0.05047143,0.0030550742999999997,0.28408113,-0.046744852999999996,0.3158708,-0.028715285,0.624305,0.5461265000000001,-0.24173813,-0.44849512,-0.09367925,-0.42244825,0.6883922,-0.7436921999999999,0.65346354,-0.72063047,0.09315472,-0.07611877,-0.42369282,-0.64377165,-0.33762732,0.25223026,-0.21920979999999998,-0.26932982,0.07051853,-0.07858727,0.31651816,-0.46143806,0.38207558,-0.26406685,-0.23600762,-0.521946,-0.6177057,-0.05700551,-0.2133998,-0.16823062,-1.0353516,0.08515323,-0.33068052,0.53833085,0.93322295,-0.053949255,0.76431537,-0.63165176,0.48085967,-0.28041170000000004,-0.101935014,0.24426243,-0.3613978,-0.22193296,-0.031631313,-0.09491879,-0.12020612,0.3136813,0.34766418,-0.0027250297999999997,0.041223794,-0.26568368,0.061737597000000005,0.03761979,-0.8048179,0.366694,-0.72769636,0.41261679999999995,-0.19738741,-0.2432359,-0.15307043,0.18010874,-0.21522109,0.54357016,-0.40569240000000006,0.24820396,0.40990859999999996,-0.1484193,False
-0.57591766,-0.14348562,-0.0011900674,-0.12743688,0.30173677,0.17739762,-0.0384668,0.2809317,0.47020686,0.26505074,0.30764458,-0.21719731,0.27061552,-0.5573111,-0.37174615,-0.20387624,0.33690584,0.54490685,0.45432213,0.19560460000000002,-0.25947657,-0.45622662,-0.51474845,-0.19503029,0.041218806000000004,0.0014812910999999998,-0.62040555,0.17570844,-0.033945587,-0.40086383,-0.32928938,-0.010143951,0.47695872,0.19697413,0.31077003,0.39472613,-0.6774949,0.41533163,0.16285099,0.21093959,0.21406917,0.24454223,0.23147312,0.19039634,-0.43724996,0.48011085,0.49235904,-0.57090753,-0.21832351,-0.6242124,0.114878476,0.26290476,0.03343806,-0.5185305,-0.09987541,-0.31351292,0.40026715,0.6021233,0.56844294,0.15050864,0.17396128,-0.56729203,-0.39740634,-0.090926886,-0.45786124,0.15999198,-0.577975,-0.41013408,-0.060210858,-0.35283372,0.17619516,-0.07343767,-0.012142977,-0.79615927,0.79681814,-0.27972233,-0.7205488,-0.31434032,0.37369016,-0.6495334,True
0.76824665,-0.55630624,-0.086368084,0.40627494,0.066653326,-0.20791677,-0.015280493999999999,0.074285194,0.19747699999999999,-0.5023270000000001,-0.087361015,-0.061233193,0.49890029999999996,-0.366091,0.5361807,-0.48432744,0.41466838,-0.028518033999999998,-0.28835040000000006,-0.3546021,-0.21284404,0.18508825,0.051054083,0.09429078,-0.49217805,0.33015102,-1.1715563999999998,-0.16097723,0.08934381599999999,0.056116737,-0.15800326,0.025413789,0.3119743,0.54302365,-0.2240166,0.12412847,-0.024105783999999998,-0.0045608540000000005,-0.05242518,0.42470420000000003,0.53232574,-0.32468253,-0.10078401,-0.10024146,-0.43639836,-0.03621177,-0.26489308,-0.29173213,0.7568729999999999,-0.117189035,-0.43071598,-0.95703954,-0.13948435,-0.15465844,0.028010841,-0.18640769,-0.45811720000000006,-0.34158742,-0.4325609,-0.22272047,-0.19786079,0.01801305,-0.21005781,-0.47193778,-0.67214453,0.073141746,-0.7928428000000001,-0.41203552,-0.26772073,0.15335281,-0.05802859999999999,-0.029520398,-0.102557115,0.50546473,0.6319689000000001,-0.24683973,0.15727298,-0.34829947,0.10263813,-0.21197313,True
0.9711799000000001,0.97573173,-0.44609654,1.9613261999999998,1.1617252,0.62601644,0.4034177,0.40912977,1.3425865,1.1335375,-0.98578835,0.60034835,-0.7310196999999999,0.22467569,-2.0258386,-1.56503,0.38518772,0.8085507,1.9439168000000002,0.32828167,-0.5613637,-1.1980861,-0.91555643,-1.0535312,0.8309426,-0.18621841,-0.54966384,-1.2209333,1.0894878000000001,-1.4427508999999998,0.38163123,-0.51594514,1.6955921999999999,1.2468433,1.9698179,2.4834926,-1.7153939999999999,1.8798685000000002,-1.3096656,-1.4544337999999999,-0.11056715,-0.59925693,-0.3499493,-0.078312226,-0.39890483,0.20798816,0.6407235,-0.11152309,0.51786155,-0.46581152,-0.1958149,-0.18370421,-0.0234542,0.584353,-0.12886168,0.13980889999999999,0.14096929,-0.46380904,-0.39297882,0.117288955,0.0948383,-0.21159536,0.06647897,0.05671149,-0.11651472,-0.45985296,-0.4014995,-0.15247077,-0.3850852,0.52148515,0.18276478,0.020758616,0.075650595,0.34250265,0.37378514,-0.17974679,-0.540932,0.4436380999999999,0.60395366,-0.050950800000000004,False
0.801086,-0.5096273,-0.1991051,-0.15041119,-0.5679211,0.48812520000000004,-0.012659700000000001,0.20410582,0.38144663,0.9380622999999999,-0.0084187025,-0.41927380000000003,-0.5350745,-0.43478500000000003,0.047341954000000006,-0.33833557,0.018417041999999998,-0.25007212,-0.4621067,0.1186151,-0.60260975,-0.4570892,0.26210806,0.5269957,0.04984322,-0.28185362,-1.3939037,0.29048803,0.4687564,-0.57431966,-0.9420069999999999,-0.25414768,-0.2505479,-0.05566192,0.18685828,0.3729631,0.16114900000000001,-0.6465512,0.5166506,0.21802057,0.5309672,-1.1596653000000001,0.24185349,-0.96368855,-1.1729450000000001,1.6018245,0.21793364,-0.54313326,1.1298437,-0.046572287000000004,-0.4481644,1.1727878999999999,0.25879237,-0.33765516,-0.2517973,-0.60316485,0.20506091,-0.55323,1.2897606000000001,-1.3418115,-0.5844288000000001,0.93003577,-1.9200848000000001,-0.19699104,1.8452106,-1.3525635,-1.7732151999999999,0.8013716,-0.86637837,-0.43819195,0.5356622,0.48369235,1.2403449,-1.8687612,-0.26610568,0.6511329,0.10975109,-0.29175907,0.5147351,1.502075,False
0.48517440000000006,-0.42951137,-0.21714789999999998,-0.5637713000000001,-0.9480371999999999,0.6539341999999999,0.89575523,0.43759155,0.10960224,0.4052584,-0.6418058000000001,0.18602028,0.22208509,-0.37710753,0.13024867,-0.9214341,0.7300464,-0.059235767,-0.06529065,-1.1140888,-0.09520444,-0.9142684000000001,-0.4761,0.56013024,0.72454166,-0.41068950000000004,-0.8384328000000001,0.05175441,-0.42771143,-0.43791562,0.07045536,0.12190498,-0.77065307,-0.5927427,0.06666003,-0.08124784,-0.15186854,-0.23921794,0.20179948,0.75701696,0.29021156,-0.08919882,-0.17094702,0.23635092,-0.70390624,0.16794388,0.50227165,0.4513932,0.66378754,0.3593833,-0.27371642,-0.5049835,0.4081616,0.0087719,0.18873578,-0.6324389,0.38495263,0.09233695,-0.39127308,-0.1486108,0.12422064,-0.3330706,0.21675664,0.10146204,-0.033542495,-0.12474052599999999,-0.60547996,0.15644099,0.045865465,-0.30642638,-0.2328254,-0.103445426,-0.24784535,-0.19038057,-0.42540112,-0.042530306,0.03731548,-0.012343163999999998,0.5619408,-0.06073198,True
0.8585718000000001,-0.2774894,0.19432834,0.021856071,0.61188865,0.9068364999999999,0.1037915,0.4235975,0.5300735,-0.61501586,0.47100168,0.67550623,0.5719251999999999,0.06948688,0.29702213,-0.15711057,0.40791458,0.3673614,0.3095841,-0.24108323,0.09224450000000001,-0.30540120000000004,0.032628662999999995,-0.07797397,-0.06641994,-0.8777126000000001,-0.16028795,-0.7028009,0.25251060000000003,-0.5485914000000001,0.14344363,-0.6741590999999999,0.38778007,0.5160125,0.41028225,0.34710696,-0.005393606600000001,0.80776644,0.56423503,0.10548953,0.27853018,0.47680059999999996,-0.23347963,0.060797565,-0.7608957,-0.82276756,0.5633597,0.075737275,0.88958114,0.23015408,-0.7957451999999999,0.7150321,0.22103179,0.79946667,-0.6742189000000001,0.56661415,0.12768316,0.60537004,0.48704946,-0.042710215,0.49419504,0.23492192,0.12817864,-0.047028272999999995,-0.0061669005,-1.7789199,-1.0161611,1.6936986,0.19338870000000002,-0.716966,-0.31571886,-0.3542908,-0.44698104,0.16056149,-0.16156839,0.29531820000000003,-1.1793633999999997,-0.44600788,0.34233388,0.036553316,False
0.2500765,-0.2928176,0.07465853,0.32711965,-0.68569636,0.28456038,0.6617647,0.3941912,0.6825791999999999,0.28037646,-0.34112203,-0.83722204,0.33701846,0.13523458,0.2610649,-0.74303323,0.33089122,0.21276642,-0.42594495,-0.28095640000000005,0.18119274,-0.36352754,0.026553594,0.17570259,0.08219143,0.03940443,-0.6411641,0.40383905,0.19307229,-0.5302253,-0.15632324,-0.14879906,-0.37742656,-0.10530841,-0.33203793,-0.058799565,0.07400825,-0.027791545,0.654361,-0.14751793,0.29021156,-0.08919882,-0.17094702,0.23635092,-0.70390624,0.16794388,0.50227165,0.4513932,0.66378754,0.3593833,-0.27371642,-0.5049835,0.4081616,0.0087719,0.18873578,-0.6324389,0.38495263,0.09233695,-0.39127308,-0.1486108,0.12422064,-0.3330706,0.21675664,0.10146204,-0.033542495,-0.12474052599999999,-0.60547996,0.15644099,0.045865465,-0.30642638,-0.2328254,-0.103445426,-0.24784535,-0.19038057,-0.42540112,-0.042530306,0.03731548,-0.012343163999999998,0.5619408,-0.06073198,True
-0.7570621999999999,-0.13306881,0.10644658,-0.18010762,-0.27481058,0.0063688434,0.40555993,0.75828373,0.31158915,-1.1573674999999999,0.17515382,-0.9904021000000001,0.064976096,-0.05906758,0.4731196,-0.27815366,0.37441182,0.25705186,-0.6640089,0.3011212,-0.30723643,0.05645005,-0.20907538,0.22331372,0.48435593,-1.2419204,-1.3251298999999999,-0.15920882,0.52868074,-0.2688491,-0.83963305,0.58681643,0.28322670000000005,-0.37098965,0.69061536,0.86213857,-0.18103205,0.81149507,-0.26416206,-0.26969486,0.08310922,-0.2040854,-1.204836,0.17573111,-0.46357098,0.17394908,0.6755694999999999,0.65738976,0.025426524,-0.76779455,0.088006556,-0.45953038,0.25297248,0.13512635,-0.30463013,-0.25236258,0.18582112,0.2839015,-0.61419785,0.34774646,-1.0270357,-0.28319225,-0.33450505,-0.1661841,0.37050587,-0.3517099,-0.49302879999999993,-0.023737805,-0.55547357,0.01717569,-0.06083907,0.32918507,-0.17146282,0.13919348,0.19700707,0.27897152,-0.33084357,0.20162624,-0.13288489,-0.19141659,True
0.33825654,-0.91924345,-0.31675735,0.19159572,-1.4702269,0.19808382,0.19674937,-0.9464969000000001,0.7138209,1.0442795,0.53386587,0.3565607,-0.28782114,-0.5971603,0.36557823,-0.7010413000000001,0.4092525,0.35648158,0.54649705,0.17486891,0.011857986000000001,0.8479344999999999,-0.5465975000000001,-1.0773268,0.2930492,-0.74975467,-0.08242039,0.10951887,0.45282954,0.79584074,0.4871781,-0.41145673,1.2589213,0.24058008,1.0373688,0.9445659,-0.8808875,-0.35078254,0.13983591,-0.506113,-0.41051859999999996,0.22333285,0.76265407,0.24120419,-1.3909948,2.2471653999999996,0.06324494,0.08614886599999999,1.4601005,0.22777332,-1.3081391000000002,0.73702013,0.45093679999999997,0.27197328,-0.09022908,-1.1996208000000002,0.41112012,0.93171775,0.8660856,1.1522868999999998,-0.59801674,0.7476651,0.86061394,0.11932219,0.039123394,0.46396002,-0.5433625,-0.91053677,0.10144897,0.7602689,0.041086987,0.5644135,-0.07623833,-0.371797,0.6589792,-0.13135959,-0.05987236,1.4765043,-0.04216188,-1.4131916000000002,False
0.76824665,-0.55630624,-0.086368084,0.40627494,0.066653326,-0.20791677,-0.015280493999999999,0.074285194,0.19747699999999999,-0.5023270000000001,-0.087361015,-0.061233193,0.49890029999999996,-0.366091,0.5361807,-0.48432744,0.41466838,-0.028518033999999998,-0.28835040000000006,-0.3546021,-0.21284404,0.18508825,0.051054083,0.09429078,-0.49217805,0.33015102,-1.1715563999999998,-0.16097723,0.08934381599999999,0.056116737,-0.15800326,0.025413789,0.3119743,0.54302365,-0.2240166,0.12412847,-0.024105783999999998,-0.0045608540000000005,-0.05242518,0.42470420000000003,0.6321384,1.4132651000000003,-0.41250858,-0.25777078,-0.54034716,0.7598991999999999,-0.44978392,0.60901976,0.72723794,-0.8863274999999999,0.23558542,0.54457194,-0.47451013,-0.8392149999999999,0.6688457,0.28691858,1.463445,0.00706713,1.7819741999999998,0.18303715,0.9280323,-0.5738249,-0.69117504,0.50969476,-1.1565589,-0.5143075,-1.4893299,-0.2012864,0.5165935,-0.9573806,2.0923637999999998,0.14281529,0.07394276,0.11179807,1.631859,-0.84885335,-1.4687543,-0.2898638,1.3797786,0.028842757000000004,False
0.07858814,-0.16864988,-0.03583433,1.1872653,-0.919465,0.35070404,-0.05047143,0.0030550742999999997,0.28408113,-0.046744852999999996,0.3158708,-0.028715285,0.624305,0.5461265000000001,-0.24173813,-0.44849512,-0.09367925,-0.42244825,0.6883922,-0.7436921999999999,0.65346354,-0.72063047,0.09315472,-0.07611877,-0.42369282,-0.64377165,-0.33762732,0.25223026,-0.21920979999999998,-0.26932982,0.07051853,-0.07858727,0.31651816,-0.46143806,0.38207558,-0.26406685,-0.23600762,-0.521946,-0.6177057,-0.05700551,-0.19643953,-0.35377592,0.013340129,1.0062414000000002,-0.9466299000000001,0.37396666,-0.11131543,0.09608721,0.25392482,-0.0032109783000000003,0.17239441,0.13512354,0.42587823,0.5350809,-0.31175804,-0.35783947,-0.035859194,-0.38697523,0.60585856,-0.6686519000000001,0.58999634,-0.67338794,-0.09626476,-0.06771664,-0.4587116,-0.45516062,-0.18785964,0.17875727,-0.23855102,-0.37090555,0.02454674,-0.024319049,0.29066625,-0.3878258,0.44831459999999995,-0.34493062,-0.28921694,-0.4865248,-0.48040104,0.073303774,True
